days,Date,Open,High,Low,Close,Adj Close,Volume,avg
5,"Friday, 26 October 2018",24.200001,26.415001,23.74,24.875,24.82365,61190400,25.0775005
1,"Monday, 29 October 2018",25.99,26.299999,21.92,23.545,23.496397,54490400,24.1099995
2,"Tuesday, 30 October 2018",23.120001,24.525,22.785,24.455,24.404518,46216400,23.655
3,"Wednesday, 31 October 2018",25.625,26.83,25.625,26.105,26.051111,45039400,26.2275
4,"Thursday, 1 November 2018",26.334999,27.309999,25.719999,27.245001,27.188759,31516600,26.514999
5,"Friday, 2 November 2018",26.975,27.465,25.4,26.025,25.971275,43589400,26.4325
1,"Monday, 5 November 2018",26.040001,26.07,24.879999,25.77,25.716805,25650200,25.4749995
2,"Tuesday, 6 November 2018",25.705,26.764999,25.635,26.315001,26.260679,27865400,26.1999995
3,"Wednesday, 7 November 2018",27.254999,28.780001,27.084999,28.735001,28.675684,34638000,27.9325
4,"Thursday, 8 November 2018",28.395,28.66,27.83,28.245001,28.186695,29381200,28.245
5,"Friday, 9 November 2018",27.459999,27.639999,26.145,26.809999,26.754658,34184800,26.8924995
1,"Monday, 12 November 2018",26.25,26.395,24.295,24.455,24.404518,38591800,25.345
2,"Tuesday, 13 November 2018",24.735001,25.75,24.219999,24.445,24.394539,38613600,24.9849995
3,"Wednesday, 14 November 2018",25.139999,25.41,23.440001,23.825001,23.77582,39031000,24.4250005
4,"Thursday, 15 November 2018",23.695,25.305,23.105,25.1,25.048187,42454200,24.205
5,"Friday, 16 November 2018",24.379999,25.200001,24.059999,24.825001,24.773756,33581200,24.63
1,"Monday, 19 November 2018",24.459999,24.575001,22.200001,22.445,22.398666,46623000,23.387501
2,"Tuesday, 20 November 2018",20.860001,22.120001,20.35,21.200001,21.156239,50747800,21.2350005
3,"Wednesday, 21 November 2018",22.014999,22.309999,21.559999,21.674999,21.630257,28778800,21.934999
4,"Thursday, 22 November 2018",,,,21.674999,,,21.934999
5,"Friday, 23 November 2018",21.139999,21.860001,21.125,21.195,21.151247,14220000,21.4925005
1,"Monday, 26 November 2018",22.09,22.690001,21.809999,22.65,22.603243,29991200,22.25
2,"Tuesday, 27 November 2018",22.309999,23.059999,21.945,22.885,22.837759,30040800,22.5024995
3,"Wednesday, 28 November 2018",23.4,25.08,23,25.055,25.003281,48766200,24.04
4,"Thursday, 29 November 2018",24.76,25.334999,24.24,24.825001,24.773756,32261200,24.7874995
5,"Friday, 30 November 2018",24.92,25.42,24.565001,25.344999,25.292681,29158800,24.9925005
1,"Monday, 3 December 2018",27.040001,27.15,26.125,26.645,26.589998,37335800,26.6375
2,"Tuesday, 4 December 2018",26.275,26.495001,23.535,23.715,23.666044,52524000,25.0150005
3,"Wednesday, 5 December 2018",,,,23.715,,,25.0150005
4,"Thursday, 6 December 2018",22.205,24.110001,21.915001,24.059999,24.010332,49039000,23.012501
5,"Friday, 7 December 2018",23.799999,24.209999,21.5,21.705,21.660194,55746800,22.8549995
1,"Monday, 10 December 2018",21.58,22.68,20.91,22.385,22.338791,44117200,21.795
2,"Tuesday, 11 December 2018",23.465,23.5,22.045,22.625,22.578297,43040800,22.7725
3,"Wednesday, 12 December 2018",23.610001,24.264999,23.184999,23.195,23.14712,42362800,23.724999
4,"Thursday, 13 December 2018",23.65,23.945,22.76,23.200001,23.152111,41181200,23.3525
5,"Friday, 14 December 2018",22.445,22.665001,21.355,21.450001,21.405724,39044400,22.0100005
1,"Monday, 17 December 2018",21.235001,21.745001,19.545,20.065001,20.023581,50148200,20.6450005
2,"Tuesday, 18 December 2018",20.540001,21.004999,19.885,20.4,20.357889,39473400,20.4449995
3,"Wednesday, 19 December 2018",20.355,21.295,18.440001,18.924999,18.885933,76965600,19.8675005
4,"Thursday, 20 December 2018",18.735001,19.389999,17.365,18.165001,18.127504,80204600,18.3774995
5,"Friday, 21 December 2018",18.325001,18.705,16.105,16.41,16.376125,92258600,17.405
1,"Monday, 24 December 2018",16,16.645,15.16,15.195,15.163633,43900200,15.9025
2,"Tuesday, 25 December 2018",,,,15.195,,,15.9025
3,"Wednesday, 26 December 2018",15.65,17.969999,15.32,17.93,17.917162,94558800,16.6449995
4,"Thursday, 27 December 2018",17.299999,18.200001,16.059999,18.184999,18.171976,85458600,17.13
5,"Friday, 28 December 2018",18.5,19.055,17.684999,18.110001,18.097033,76210600,18.3699995
1,"Monday, 31 December 2018",18.68,18.84,18.025,18.52,18.506739,54241600,18.4325
2,"Tuesday, 1 January 2019",,,,18.52,,,18.4325
3,"Wednesday, 2 January 2019",17.389999,19.115,17.365,18.785,18.771549,67916400,18.24
4,"Thursday, 3 January 2019",17.99,18.205,16.815001,16.965,16.952852,82627600,17.5100005
5,"Friday, 4 January 2019",17.775,19.379999,17.584999,19.135,19.121298,68241000,18.482499
1,"Monday, 7 January 2019",19.235001,20.075001,19.065001,19.745001,19.730862,53276600,19.570001
2,"Tuesday, 8 January 2019",20.344999,20.555,19.450001,20.315001,20.300453,52905600,20.0025005
3,"Wednesday, 9 January 2019",20.559999,21.084999,20.299999,20.795,20.780109,44524600,20.692499
4,"Thursday, 10 January 2019",20.32,21.014999,19.98,20.995001,20.979967,43782800,20.4974995
5,"Friday, 11 January 2019",20.620001,20.815001,20.405001,20.745001,20.730145,30201200,20.610001
1,"Monday, 14 January 2019",20.215,20.469999,19.93,20.205,20.190533,27845800,20.1999995
2,"Tuesday, 15 January 2019",20.469999,21.459999,20.43,21.325001,21.309731,36281400,20.9449995
3,"Wednesday, 16 January 2019",21.485001,21.93,21.34,21.355,21.339708,33973200,21.635
4,"Thursday, 17 January 2019",21.15,22.135,21.030001,21.855,21.83935,35510000,21.5825005
5,"Friday, 18 January 2019",22.360001,22.805,21.924999,22.455,22.438921,41727200,22.3649995
1,"Monday, 21 January 2019",,,,22.455,,,22.3649995
2,"Tuesday, 22 January 2019",22.004999,22.040001,20.66,21.215,21.199808,45433600,21.3500005
3,"Wednesday, 23 January 2019",21.475,21.75,20.51,21.235001,21.219793,41523400,21.13
4,"Thursday, 24 January 2019",21.41,21.709999,21.17,21.610001,21.594526,32028800,21.4399995
5,"Friday, 25 January 2019",22.129999,22.584999,21.91,22.379999,22.363974,34878400,22.2474995
1,"Monday, 28 January 2019",21.504999,21.555,21.004999,21.555,21.539566,35089800,21.2799995
2,"Tuesday, 29 January 2019",21.594999,21.605,20.715,20.945,20.93,30632600,21.16
3,"Wednesday, 30 January 2019",21.65,22.76,21.445,22.514999,22.498877,43956000,22.1025
4,"Thursday, 31 January 2019",22.91,23.860001,22.84,23.504999,23.488167,40143800,23.3500005
5,"Friday, 1 February 2019",23.17,23.709999,23.030001,23.205,23.188383,35390400,23.37
1,"Monday, 4 February 2019",23.235001,24.08,23.17,24.055,24.037775,27744200,23.625
2,"Tuesday, 5 February 2019",24.184999,24.799999,24.15,24.690001,24.672319,32229200,24.4749995
3,"Wednesday, 6 February 2019",24.74,24.865,24.16,24.495001,24.477459,36355000,24.5125
4,"Thursday, 7 February 2019",23.834999,24.014999,22.945,23.495001,23.478176,52448400,23.4799995
5,"Friday, 8 February 2019",22.855,23.625,22.799999,23.615,23.598089,36180600,23.2124995
1,"Monday, 11 February 2019",23.885,24.055,23.379999,23.559999,23.543129,30299200,23.7174995
2,"Tuesday, 12 February 2019",24.065001,24.695,23.945,24.58,24.562399,32056600,24.32
3,"Wednesday, 13 February 2019",24.93,25.139999,24.559999,24.629999,24.612362,31902400,24.849999
4,"Thursday, 14 February 2019",24.35,24.975,24.110001,24.719999,24.702299,38342400,24.5425005
5,"Friday, 15 February 2019",25.254999,25.26,24.68,25.014999,24.997087,35624000,24.97
1,"Monday, 18 February 2019",,,,25.014999,,,24.97
2,"Tuesday, 19 February 2019",24.780001,25.395,24.780001,25.165001,25.14698,25893200,25.0875005
3,"Wednesday, 20 February 2019",25.225,25.514999,24.745001,25.145,25.126995,42766400,25.13
4,"Thursday, 21 February 2019",24.934999,25.145,24.465,24.860001,24.842197,32123400,24.805
5,"Friday, 22 February 2019",25.030001,25.459999,24.985001,25.4,25.381811,29909400,25.2225
1,"Monday, 25 February 2019",26.004999,26.190001,25.629999,25.68,25.661612,31025600,25.91
2,"Tuesday, 26 February 2019",25.48,26,25.360001,25.76,25.741554,26339200,25.6800005
3,"Wednesday, 27 February 2019",25.415001,25.790001,24.895,25.68,25.661612,28961000,25.3425005
4,"Thursday, 28 February 2019",25.455,25.790001,25.299999,25.52,25.501726,23015800,25.545
5,"Friday, 1 March 2019",26.059999,26.145,25.51,26.030001,26.011362,35039200,25.8275
1,"Monday, 4 March 2019",26.485001,26.665001,25.174999,26.035,26.016357,53272000,25.92
2,"Tuesday, 5 March 2019",26.09,26.34,25.709999,26.1,26.08131,25087200,26.0249995
3,"Wednesday, 6 March 2019",26.165001,26.190001,25.530001,25.65,25.631634,30867200,25.860001
4,"Thursday, 7 March 2019",25.440001,25.469999,24.415001,24.715,24.697302,42326600,24.9425
5,"Friday, 8 March 2019",23.870001,24.610001,23.780001,24.575001,24.557402,43734200,24.195001
1,"Monday, 11 March 2019",24.865,26.155001,24.865,26.110001,26.091303,32117000,25.5100005
2,"Tuesday, 12 March 2019",26.315001,26.735001,26.125,26.535,26.515999,37901600,26.4300005
3,"Wednesday, 13 March 2019",26.934999,27.545,26.83,27.110001,27.090588,36282400,27.1875
4,"Thursday, 14 March 2019",27.16,27.26,26.950001,26.99,26.970675,23860800,27.1050005
5,"Friday, 15 March 2019",27.305,27.969999,27.23,27.66,27.640194,34711400,27.5999995
1,"Monday, 18 March 2019",27.684999,28.17,27.52,27.91,27.890013,37248600,27.845
2,"Tuesday, 19 March 2019",28.27,28.639999,27.844999,28.190001,28.169813,41095200,28.242499
3,"Wednesday, 20 March 2019",28.174999,29.025,27.795,28.504999,28.494694,45880600,28.41
4,"Thursday, 21 March 2019",28.24,29.950001,28.225,29.825001,29.814219,37989400,29.0875005
5,"Friday, 22 March 2019",29.434999,29.674999,27.77,27.875,27.864923,66900400,28.7224995
1,"Monday, 25 March 2019",27.530001,27.985001,27.09,27.700001,27.689987,52592400,27.5375005
2,"Tuesday, 26 March 2019",28.344999,28.84,27.655001,28.08,28.069849,43968000,28.2475005
3,"Wednesday, 27 March 2019",28.195,28.389999,26.924999,27.530001,27.520048,44202600,27.657499
4,"Thursday, 28 March 2019",27.735001,28.014999,27.215,27.705,27.694984,32109400,27.6149995
5,"Friday, 29 March 2019",28.315001,28.41,27.84,28.33,28.319759,31745000,28.125
1,"Monday, 1 April 2019",29.15,29.549999,28.85,29.445,29.434355,30591200,29.1999995
2,"Tuesday, 2 April 2019",29.545,29.860001,29.315001,29.77,29.759239,26682200,29.587501
3,"Wednesday, 3 April 2019",30.27,30.844999,30.004999,30.285,30.274052,37846000,30.424999
4,"Thursday, 4 April 2019",30.290001,30.639999,29.715,30.24,30.229069,35905200,30.1774995
5,"Friday, 5 April 2019",30.530001,30.75,30.389999,30.695,30.683903,26163600,30.5699995
1,"Monday, 8 April 2019",30.540001,30.995001,30.18,30.934999,30.923817,25865000,30.5875005
2,"Tuesday, 9 April 2019",30.620001,30.915001,30.4,30.594999,30.583939,26030400,30.6575005
3,"Wednesday, 10 April 2019",30.73,31.110001,30.615,31.09,31.07876,24811000,30.8625005
4,"Thursday, 11 April 2019",31.205,31.215,30.68,30.855,30.843845,27942600,30.9475
5,"Friday, 12 April 2019",31.25,31.299999,30.865,31.235001,31.223709,23807000,31.0824995
1,"Monday, 15 April 2019",31.235001,31.360001,30.629999,31.26,31.248699,20842400,30.995
2,"Tuesday, 16 April 2019",31.575001,31.775,31.295,31.565001,31.553589,23571800,31.535
3,"Wednesday, 17 April 2019",32.18,32.279999,31.605,31.879999,31.868475,28605600,31.9424995
4,"Thursday, 18 April 2019",32.040001,32.055,31.434999,31.98,31.968439,22975800,31.7449995
5,"Friday, 19 April 2019",,,,31.98,,,31.7449995
1,"Monday, 22 April 2019",31.575001,32.294998,31.5,32.25,32.238342,18939200,31.897499
2,"Tuesday, 23 April 2019",32.505001,33.599998,32.365002,33.474998,33.462898,26238600,32.9825
3,"Wednesday, 24 April 2019",33.549999,33.689999,33.134998,33.150002,33.13802,23768800,33.4124985
4,"Thursday, 25 April 2019",33.884998,33.924999,33.014999,33.52,33.507881,29922600,33.469999
5,"Friday, 26 April 2019",33.404999,33.650002,32.549999,33.639999,33.627838,27629200,33.1000005
1,"Monday, 29 April 2019",33.630001,33.985001,33.470001,33.82,33.807774,20949400,33.727501
2,"Tuesday, 30 April 2019",33,33.205002,32.334999,33.044998,33.033051,31898800,32.7700005
3,"Wednesday, 1 May 2019",33.66,33.955002,32.630001,32.665001,32.653191,31479000,33.2925015
4,"Thursday, 2 May 2019",32.674999,33.165001,31.625,32.264999,32.253334,35322200,32.3950005
5,"Friday, 3 May 2019",33.07,33.875,32.895,33.785,33.772785,27222400,33.385
1,"Monday, 6 May 2019",31.655001,33.310001,31.48,33.18,33.168007,40428800,32.3950005
2,"Tuesday, 7 May 2019",32.105,32.509998,30.32,31.25,31.238703,59382400,31.414999
3,"Wednesday, 8 May 2019",30.934999,31.695,30.594999,30.975,30.963802,40309400,31.1449995
4,"Thursday, 9 May 2019",29.98,30.795,29.135,30.485001,30.47398,55104400,29.965
5,"Friday, 10 May 2019",30.120001,31.014999,28.620001,30.57,30.558949,56964600,29.8175
1,"Monday, 13 May 2019",28.24,28.715,27.135,27.41,27.400091,58730200,27.925
2,"Tuesday, 14 May 2019",27.809999,28.790001,27.514999,28.27,28.259781,35048000,28.1525
3,"Wednesday, 15 May 2019",27.73,29.695,27.695,29.445,29.434355,44040000,28.695
4,"Thursday, 16 May 2019",29.5,30.91,29.405001,30.365,30.354023,43506600,30.1575005
5,"Friday, 17 May 2019",29.445,30.67,29.334999,29.42,29.409365,45627600,30.0024995
1,"Monday, 20 May 2019",28.190001,28.514999,27.625,27.945,27.934898,46092200,28.0699995
2,"Tuesday, 21 May 2019",28.635,29.02,28.365,28.785,28.774593,28621800,28.6925
3,"Wednesday, 22 May 2019",28.290001,28.889999,28.280001,28.41,28.399729,32228200,28.585
4,"Thursday, 23 May 2019",27.43,27.440001,26.555,27.07,27.060213,51920200,26.9975005
5,"Friday, 24 May 2019",27.535,27.799999,26.940001,27.030001,27.020229,34306400,27.37
1,"Monday, 27 May 2019",,,,27.030001,,,27.37
2,"Tuesday, 28 May 2019",27.27,27.705,26.715,26.74,26.730333,29225800,27.21
3,"Wednesday, 29 May 2019",26.245001,26.5,25.629999,26.07,26.060575,44480400,26.0649995
4,"Thursday, 30 May 2019",26.264999,26.59,25.92,26.379999,26.370462,34107000,26.255
5,"Friday, 31 May 2019",25.434999,25.705,25.07,25.110001,25.100924,35150200,25.3875
1,"Monday, 3 June 2019",24.91,25.1,23.065001,23.504999,23.496502,60453200,24.0825005
2,"Tuesday, 4 June 2019",24.200001,25.440001,23.955,25.41,25.400814,40967400,24.6975005
3,"Wednesday, 5 June 2019",26.145,26.16,25.184999,25.969999,25.960611,38079200,25.6724995
4,"Thursday, 6 June 2019",26.1,26.775,25.754999,26.57,26.560394,25075600,26.2649995
5,"Friday, 7 June 2019",27,28.459999,26.91,28.084999,28.074846,37887000,27.6849995
1,"Monday, 10 June 2019",28.68,29.91,28.68,29.110001,29.099478,45818000,29.295
2,"Tuesday, 11 June 2019",30.030001,30.184999,28.924999,29.219999,29.209436,34361800,29.554999
3,"Wednesday, 12 June 2019",28.965,29.15,28.549999,28.725,28.714617,27544000,28.8499995
4,"Thursday, 13 June 2019",29.065001,29.415001,28.889999,29.195,29.184446,24639800,29.1525
5,"Friday, 14 June 2019",28.735001,29.049999,28.495001,28.815001,28.804585,19286200,28.7725
1,"Monday, 17 June 2019",28.995001,29.584999,28.92,29.34,29.329393,18762600,29.2524995
2,"Tuesday, 18 June 2019",30.375,31.245001,30.155001,30.610001,30.598934,35457400,30.700001
3,"Wednesday, 19 June 2019",30.764999,31.18,30.200001,30.969999,30.958803,34244800,30.6900005
4,"Thursday, 20 June 2019",32.244999,32.264999,31.115,31.82,31.808496,29838800,31.6899995
5,"Friday, 21 June 2019",31.655001,32.27,31.475,31.674999,31.663549,26161600,31.8725
1,"Monday, 24 June 2019",31.844999,31.945,31.605,31.665001,31.653553,17234600,31.775
2,"Tuesday, 25 June 2019",31.59,31.639999,29.889999,30.045,30.03414,34905800,30.764999
3,"Wednesday, 26 June 2019",30.610001,31.190001,30.299999,30.424999,30.414001,23528800,30.745
4,"Thursday, 27 June 2019",30.754999,30.995001,30.525,30.754999,30.743881,18817600,30.7600005
5,"Friday, 28 June 2019",30.99,31.094999,30.555,30.885,30.873835,24733200,30.8249995
1,"Monday, 1 July 2019",32.650002,32.775002,31.695,32.115002,32.103394,36205200,32.235001
2,"Tuesday, 2 July 2019",32.080002,32.505001,31.82,32.505001,32.493252,20312200,32.1625005
3,"Wednesday, 3 July 2019",32.709999,33.224998,32.630001,33.224998,33.212986,16781800,32.9274995
4,"Thursday, 4 July 2019",,,,33.224998,,,32.9274995
5,"Friday, 5 July 2019",32.544998,33.195,32.154999,33.009998,32.998066,29211200,32.6749995
1,"Monday, 8 July 2019",32.395,32.400002,31.91,32.314999,32.303318,26446800,32.155001
2,"Tuesday, 9 July 2019",31.834999,32.91,31.764999,32.799999,32.788143,22148800,32.3374995
3,"Wednesday, 10 July 2019",33.400002,34.044998,33.200001,33.77,33.757793,38527400,33.6224995
4,"Thursday, 11 July 2019",33.935001,34.150002,33.355,33.68,33.667824,31962400,33.752501
5,"Friday, 12 July 2019",33.775002,34.255001,33.689999,34.244999,34.23262,22298200,33.9725
1,"Monday, 15 July 2019",34.48,34.595001,34.205002,34.535,34.522514,18348600,34.4000015
2,"Tuesday, 16 July 2019",34.424999,34.540001,33.720001,34.044998,34.032692,27998000,34.130001
3,"Wednesday, 17 July 2019",34.060001,34.215,33.52,33.540001,33.527878,23127000,33.8675
4,"Thursday, 18 July 2019",33.044998,33.830002,32.715,33.685001,33.672825,33892000,33.272501
5,"Friday, 19 July 2019",34.349998,34.349998,32.785,32.869999,32.858116,35194800,33.567499
1,"Monday, 22 July 2019",33.119999,33.865002,33.110001,33.645,33.632839,23876600,33.4875015
2,"Tuesday, 23 July 2019",34.205002,34.310001,33.52,34.294998,34.2826,29012400,33.9150005
3,"Wednesday, 24 July 2019",33.919998,35.025002,33.900002,35.025002,35.012341,27311200,34.462502
4,"Thursday, 25 July 2019",34.669998,34.674999,33.82,34.025002,34.012703,37518800,34.2474995
5,"Friday, 26 July 2019",34.650002,35.195,34.610001,35.035,35.022335,27869600,34.9025005
1,"Monday, 29 July 2019",34.98,34.98,34.035,34.709999,34.697453,28318800,34.5075
2,"Tuesday, 30 July 2019",33.91,34.639999,33.830002,34.244999,34.23262,27876000,34.2350005
3,"Wednesday, 31 July 2019",34.514999,34.575001,31.85,32.799999,32.788143,49085200,33.2125005
4,"Thursday, 1 August 2019",32.98,34.799999,31.82,32.34,32.328308,74596200,33.3099995
5,"Friday, 2 August 2019",31.6,31.715,30.299999,30.860001,30.848845,61730000,31.0074995
1,"Monday, 5 August 2019",28.969999,28.969999,26.84,27.620001,27.610016,75621200,27.9049995
2,"Tuesday, 6 August 2019",28.360001,28.99,27.75,28.754999,28.744604,53385200,28.37
3,"Wednesday, 7 August 2019",27.805,29.315001,27.15,29.174999,29.164452,76977200,28.2325005
4,"Thursday, 8 August 2019",29.620001,31.115,29.344999,31.105,31.093756,54764000,30.2299995
5,"Friday, 9 August 2019",30.629999,30.959999,29.485001,30.184999,30.174088,55341600,30.2225
1,"Monday, 12 August 2019",29.639999,29.915001,28.76,29.174999,29.164452,53327800,29.3375005
2,"Tuesday, 13 August 2019",29.120001,31.695,29,31.09,31.07876,59814800,30.3475
